logFC AveExpr t P.Value adj.P.Val B Symbol ENSG_id
ENSG00000273437.1 -1.33324204444803 1.07726394608972 -10.7211717520068 8.32580963081049e-25 2.60213533943893e-24 44.8700871873324 RP11-434H6.7 ENSG00000273437.1
ENSG00000230074.1 -1.24286862800075 -0.186979394020726 -10.7171782079566 8.63693687981386e-25 2.69771646399591e-24 44.8336944713692 RP11-195F19.9 ENSG00000230074.1
ENSG00000244701.1 -1.08626874839364 1.37034197674141 -10.7120581089378 9.05277576529728e-25 2.82528834491837e-24 44.7870494599187 RP5-894A10.2 ENSG00000244701.1
ENSG00000230551.4 -1.13382677313342 1.85677370888058 -10.6954696341922 1.05414585755177e-24 3.2872025872756e-24 44.6360326574488 CTB-89H12.4 ENSG00000230551.4
ENSG00000247240.7 0.862605693189743 0.614580751656797 10.6935283169737 1.07308444323367e-24 3.3448923542153e-24 44.6183701635865 UBL7-AS1 ENSG00000247240.7
ENSG00000257815.5 -1.05665524696464 1.63201425873481 -10.6845405343336 1.16526313260567e-24 3.62333654461874e-24 44.5366267875018 LINC01481 ENSG00000257815.5
ENSG00000260751.2 -1.18493729681576 -0.460528867234007 -10.6583327110738 1.48138547730779e-24 4.59133186841332e-24 44.2985433438887 CTD-2196E14.6 ENSG00000260751.2
ENSG00000276148.1 -1.29281736562472 0.0799005888728451 -10.6447259285104 1.677726302144e-24 5.18721417495068e-24 44.1750952223082 RP11-278C7.4 ENSG00000276148.1
ENSG00000234690.6 1.91596962012915 0.102305444364948 10.6406820942518 1.79167160035105e-24 5.533903677537e-24 44.1107375065525 AC073283.4 ENSG00000234690.6
ENSG00000235298.1 -2.44562344818881 0.123131040212412 -10.6329184340363 2.00016027339756e-24 6.17036298699289e-24 44.0026725328855 RP11-575L7.8 ENSG00000235298.1
ENSG00000244567.1 -0.954375506859203 1.14601739443696 -10.6153736746993 2.19362130268322e-24 6.75897656482175e-24 43.9091732998527 AC096772.6 ENSG00000244567.1
ENSG00000260461.1 -0.84457220203069 0.310538132345373 -10.5920139215697 2.71438786621762e-24 8.33997722037256e-24 43.6979110726665 RP11-541N10.3 ENSG00000260461.1
ENSG00000260465.1 -2.45547423688116 1.23816757956001 -10.5844923876184 3.13615771416612e-24 9.62617423130867e-24 43.5568461777935 RP11-63M22.2 ENSG00000260465.1
ENSG00000255153.1 -1.00587856737957 0.321470196068867 -10.5683507697217 3.36698016813862e-24 1.0322203067716e-23 43.484239734318 TOLLIP-AS1 ENSG00000255153.1
ENSG00000262227.1 -1.15407729019958 -0.20659976118263 -10.5153809026859 5.44715612106076e-24 1.65927249654117e-23 43.0071625144181 RP5-1050D4.5 ENSG00000262227.1
ENSG00000227359.1 2.30306346921089 -1.0323236050292 10.5083260379712 5.81609926829521e-24 1.76989017230887e-23 42.942220578427 AC017074.2 ENSG00000227359.1
ENSG00000225969.1 2.84069742662515 1.50723033325141 10.4990641394803 6.81359298771054e-24 2.06683955115379e-23 42.787421232074 ABHD11-AS1 ENSG00000225969.1
ENSG00000280149.1 -1.08450690575317 -0.134981361597761 -10.4906022786219 6.81796683053023e-24 2.06775514910017e-23 42.7845752439851 RP4-751H13.5 ENSG00000280149.1
ENSG00000272079.2 2.20152180802766 -0.215486617743165 10.4819983356184 7.68354290923082e-24 2.32333889158208e-23 42.6672757964303 LA16c-380H5.5 ENSG00000272079.2
ENSG00000273038.2 -1.04724675451901 0.321687878513307 -10.4421081979142 1.05677007761674e-23 3.17593135028434e-23 42.3500313656583 RP11-479G22.8 ENSG00000273038.2
ENSG00000262049.1 -0.964774139795199 1.43870501684369 -10.4406595043081 1.07067287193249e-23 3.21644636891102e-23 42.3370720144756 RP13-1032I1.7 ENSG00000262049.1
ENSG00000267523.1 -1.39656806245094 2.76190867938954 -10.4348808542145 1.15059552781957e-23 3.44975133193545e-23 42.2662746867313 CTD-2537I9.12 ENSG00000267523.1
ENSG00000225880.5 -1.10754685849221 0.51919011551898 -10.3857770955595 1.75506753090217e-23 5.24149475017866e-23 41.8470641871197 LINC00115 ENSG00000225880.5
ENSG00000226051.6 1.85222189370393 -0.545888772474117 10.3541093744158 2.33228985235375e-23 6.9449700756698e-23 41.5651647743781 ZNF503-AS1 ENSG00000226051.6
ENSG00000280202.1 1.45726621995148 1.05623792871782 10.3383328948229 2.71478893589245e-23 8.0666352195246e-23 41.4149244741651 RP5-1180D12.1 ENSG00000280202.1
ENSG00000175061.17 1.28797246081183 8.6072155277487 10.2925709774378 4.04573455105708e-23 1.19375009765201e-22 41.0191292620949 LRRC75A-AS1 ENSG00000175061.17
ENSG00000259891.1 -0.992822206366759 0.17310048918493 -10.290820435576 4.10948639112706e-23 1.2121077899583e-22 41.0036307723097 CTA-204B4.2 ENSG00000259891.1
ENSG00000230082.1 1.1295791665767 1.0126971496887 10.2894261177385 4.16097756738198e-23 1.22658382203695e-22 40.9912874827088 PRRT3-AS1 ENSG00000230082.1
ENSG00000270015.1 -0.988559777614735 1.59404409382323 -10.2770143917576 4.64848333464303e-23 1.36764924339401e-22 40.8814649265024 RP11-540B6.6 ENSG00000270015.1
ENSG00000267322.2 -1.29640682951005 1.17911540724577 -10.2430777442922 6.29018355818459e-23 1.84107348772268e-22 40.5816713526005 SNHG22 ENSG00000267322.2
ENSG00000280128.1 -0.970481706850773 1.43375455627585 -10.1740569532131 1.16108459892767e-22 3.35906420569725e-22 39.9741586766031 XXbac-BPG283O16.9 ENSG00000280128.1
ENSG00000267125.2 1.10068515248745 2.74181701164182 10.1533441076856 1.3947663039196e-22 4.02442972693275e-22 39.7924272843733 CTB-31O20.6 ENSG00000267125.2
ENSG00000227053.1 1.94517481743126 0.0416915644170819 10.1296314258717 1.77749148156275e-22 5.11519195458212e-22 39.5531514058873 RP11-395B7.4 ENSG00000227053.1
ENSG00000234899.9 1.49866081734258 -0.272552581606997 10.0983918399147 2.26582715112529e-22 6.48989733203459e-22 39.3115888890704 SOX9-AS1 ENSG00000234899.9
ENSG00000254894.1 -2.95795477905751 -1.48560245363866 -10.0746886575942 2.87034421813706e-22 8.20136749347835e-22 39.0781170014905 NAV2-AS1 ENSG00000254894.1
ENSG00000229167.1 1.73903402290895 0.0249515927851768 10.0625048727118 3.14419824267337e-22 8.9704028786202e-22 38.9873200566753 RP11-73M7.1 ENSG00000229167.1
ENSG00000263873.1 1.51640518775161 3.11974196632606 10.0606734737908 3.27935570434339e-22 9.35076098500156e-22 38.9464334837061 RP11-334E6.12 ENSG00000263873.1
ENSG00000255284.1 -1.1133883869016 1.98060264095354 -10.0353579690601 3.9440423114992e-22 1.12146067962573e-21 38.76237875672 AP006621.5 ENSG00000255284.1
ENSG00000241288.7 -1.14708505510927 1.3646423215554 -10.0294803425359 4.15271784385104e-22 1.17969666122808e-21 38.7112954588932 RP11-379B18.5 ENSG00000241288.7
ENSG00000270412.1 -1.98938756693788 0.572850631359968 -10.0312151505557 4.30173817903939e-22 1.22112050467521e-21 38.6779581234178 RP11-92C4.6 ENSG00000270412.1
ENSG00000214922.9 -1.0876127540739 0.522036892172049 -9.99353135316127 5.68953249929343e-22 1.60848440097704e-21 38.399334634031 HLA-F-AS1 ENSG00000214922.9
ENSG00000146521.9 1.5351477646004 -0.303964047265801 9.98471262884627 6.1456526073894e-22 1.73454080528632e-21 38.3229322854817 LINC01558 ENSG00000146521.9
ENSG00000273084.1 0.885579728341383 -0.014186257155784 9.97776897067661 6.53015513674254e-22 1.83999845975263e-21 38.2628096837698 RP11-1275H24.3 ENSG00000273084.1
ENSG00000215417.10 1.29393047475125 0.00673265825261346 9.96297996697175 7.43041754896475e-22 2.08941971814668e-21 38.1348594683239 MIR17HG ENSG00000215417.10
ENSG00000264112.1 -1.18933489743167 2.17667793037537 -9.95660025520293 7.85580932678247e-22 2.20781818865266e-21 38.0797070838208 RP11-159D12.2 ENSG00000264112.1
ENSG00000258122.1 3.10767350988093 -1.97705437653277 9.95462218147445 8.06812085512391e-22 2.26665163250304e-21 38.0535900263783 RP11-61A14.1 ENSG00000258122.1
ENSG00000267165.1 1.53253995984398 2.82409828724058 9.90788948334263 1.24941812047373e-21 3.49081930912579e-21 37.6213337973897 RP11-78A19.3 ENSG00000267165.1
ENSG00000259877.2 -0.912455979592096 0.439568267060746 -9.89992104711616 1.28678207392811e-21 3.59258062550756e-21 37.5908593074836 RP11-46C24.7 ENSG00000259877.2
ENSG00000237424.1 1.47866679517821 1.04392416535501 9.8783769009769 1.58069896697355e-21 4.40269540646001e-21 37.3876889436067 FOXD2-AS1 ENSG00000237424.1
ENSG00000234684.6 -0.950323987959905 0.237204822536009 -9.82875446274401 2.38425057585683e-21 6.58908379251737e-21 36.979979241169 SDCBP2-AS1 ENSG00000234684.6
ENSG00000225285.1 -1.56681332417438 0.72997049993189 -9.8262413348475 2.49037407614639e-21 6.87862692949722e-21 36.9375641640816 RP4-758J18.10 ENSG00000225285.1
ENSG00000257337.6 -0.979806064612111 2.1456721282834 -9.81323631384953 2.72628896466268e-21 7.52343309622453e-21 36.8472078380022 RP11-983P16.4 ENSG00000257337.6
ENSG00000276698.1 -0.948607988814833 -0.283808662119578 -9.79888287880041 3.08576620776928e-21 8.50006563732761e-21 36.7245401237128 RP11-468E2.10 ENSG00000276698.1
ENSG00000260992.1 -0.978891069028601 0.0942613099964366 -9.79548782698028 3.17744498877472e-21 8.7478656025552e-21 36.6955447290654 DOCK9-AS2 ENSG00000260992.1
ENSG00000230149.2 -1.44954143660417 -0.382441041019089 -9.77668603173735 3.73625169363937e-21 1.02511725874943e-20 36.5351033735117 RP3-508I15.19 ENSG00000230149.2
ENSG00000231721.6 -1.17330436402203 2.03213966628252 -9.73824217898989 5.19986233919435e-21 1.42004833484443e-20 36.207764268858 LINC-PINT ENSG00000231721.6
ENSG00000279253.1 -0.971710233786499 1.03191162202074 -9.73643537612065 5.28115189678202e-21 1.44095818610999e-20 36.1924034558616 RP4-614O4.13 ENSG00000279253.1
ENSG00000266904.5 -0.941764078673011 0.731962380768233 -9.73450439382407 5.36942131042204e-21 1.46451854265132e-20 36.1759892603075 CTC-559E9.1 ENSG00000266904.5
ENSG00000261762.1 0.933492787259985 -0.160293538890086 9.70274430072916 7.04988983393155e-21 1.91601762723367e-20 35.9063630092723 RP11-650L12.2 ENSG00000261762.1
ENSG00000262580.5 -1.21405105070982 1.19572479365439 -9.69555887709075 7.49717121901191e-21 2.03612866202647e-20 35.8454538332689 RP11-334C17.5 ENSG00000262580.5
ENSG00000273230.1 -0.94127635588565 -0.129393064822751 -9.69552224724539 7.49952195097362e-21 2.03640454542724e-20 35.8451434168817 RP11-1246C19.1 ENSG00000273230.1
ENSG00000254910.1 -1.63086468679531 0.363282035637016 -9.65864903940079 1.04751302626706e-20 2.83380230815819e-20 35.514922807479 RP11-326C3.7 ENSG00000254910.1
ENSG00000227543.4 -0.958238096201691 -0.0450951792358811 -9.64011650320167 1.2037746260101e-20 3.25307031351355e-20 35.3766168250677 SPAG5-AS1 ENSG00000227543.4
ENSG00000251867.3 -1.15051702487564 0.370877326734269 -9.64002226358875 1.20474188061731e-20 3.25510757860735e-20 35.3758216213966 RP11-48B3.5 ENSG00000251867.3
ENSG00000261505.1 -0.980844791002413 0.750726220243153 -9.61778803062773 1.45587257936166e-20 3.92391098907458e-20 35.1883698160508 LA16c-358B7.3 ENSG00000261505.1
ENSG00000231731.7 -1.15326738288377 -0.211259704775399 -9.61521215362215 1.48812984944256e-20 4.00752608872312e-20 35.1666741714319 AC010976.2 ENSG00000231731.7
ENSG00000219545.9 0.870980465481849 3.42715056347632 9.61405517575465 1.50284805552035e-20 4.04623139551057e-20 35.1569308011657 UMAD1 ENSG00000219545.9
ENSG00000272141.1 2.93306006889818 1.68865108973631 9.6176911076147 1.54058807825049e-20 4.14710978184422e-20 35.134278433817 RP11-465B22.8 ENSG00000272141.1
ENSG00000179406.6 -1.0163552759813 0.645010923756822 -9.60618641854132 1.60684803560522e-20 4.32242404922545e-20 35.0906882263112 LINC00174 ENSG00000179406.6
ENSG00000255468.6 1.63035259320387 1.05957524363446 9.5981996511924 1.78075326879656e-20 4.78432390198864e-20 34.9901518925609 RP11-867G23.8 ENSG00000255468.6
ENSG00000273576.1 -1.00297663436621 2.02165166218615 -9.58471482464942 1.92833292355116e-20 5.17353477818728e-20 34.9101384905935 RP11-390P24.1 ENSG00000273576.1
ENSG00000258504.2 2.27503864503041 0.877450037278554 9.58975362819548 1.94793128780908e-20 5.22427774182973e-20 34.9019422397199 RP11-638I2.6 ENSG00000258504.2
ENSG00000269604.1 0.832150758197995 3.09967846087063 9.57553219986976 2.08457001759719e-20 5.57896765235881e-20 34.8330166453924 AC005523.2 ENSG00000269604.1
ENSG00000258017.1 1.81542306190558 4.99779318372396 9.56872432097163 2.31247769864063e-20 6.17267669164703e-20 34.7318926679526 RP11-386G11.10 ENSG00000258017.1
ENSG00000247708.7 0.790700629331112 0.394254370836424 9.55556790649743 2.46885358878839e-20 6.58432893303618e-20 34.6655351310961 STX18-AS1 ENSG00000247708.7
ENSG00000229891.1 1.03640483147317 1.57206332016537 9.53946884651041 2.82921702242676e-20 7.52566794718748e-20 34.530671099253 LINC01315 ENSG00000229891.1
ENSG00000232931.5 -1.11174713707332 2.2210537998431 -9.53869954617589 2.84768493684725e-20 7.57215159693302e-20 34.5242308571951 LINC00342 ENSG00000232931.5
ENSG00000260404.2 -0.920159086070779 1.04494339471495 -9.5320725939293 3.01179990256153e-20 8.00435670968225e-20 34.4687691679678 RP11-384K6.6 ENSG00000260404.2
ENSG00000246089.3 0.832838231267354 1.12077555988973 9.52859170210447 3.10172279804664e-20 8.2404704430863e-20 34.4396488521656 RP11-115C21.2 ENSG00000246089.3
ENSG00000232807.2 -0.911827107708023 0.154148512983086 -9.52500107596993 3.19726805025305e-20 8.48987364779988e-20 34.4096189351835 RP11-536K7.3 ENSG00000232807.2
ENSG00000225783.6 -1.32743553978978 -0.33645874365894 -9.50392535943326 3.81983309620052e-20 1.01148331682935e-19 34.2335261771348 MIAT ENSG00000225783.6
ENSG00000271533.1 -1.15224646559827 0.716065799968607 -9.49781910634811 4.02167452169805e-20 1.0638225217358e-19 34.1825620097362 RP3-368A4.6 ENSG00000271533.1
ENSG00000228748.2 -1.62738407545196 1.32406767300047 -9.48658690396068 4.58870932030392e-20 1.21129539161163e-19 34.0533188609603 RP13-39P12.3 ENSG00000228748.2
ENSG00000257660.5 2.56905413520125 -1.24622745055751 9.48289754623454 4.66123677046275e-20 1.22980226450033e-19 34.0372602258177 RP11-579D7.4 ENSG00000257660.5
ENSG00000267296.2 1.07655957850973 0.889658547519944 9.47683374757824 4.79931905201776e-20 1.26557670075248e-19 34.0076023482568 CEBPA-AS1 ENSG00000267296.2
ENSG00000235437.7 -1.03155228389059 3.30260254179136 -9.45945250868589 5.55485040835106e-20 1.46329205628381e-19 33.8629128774232 LINC01278 ENSG00000235437.7
ENSG00000259354.5 2.53078249010008 -1.41942565513347 9.42975774949449 7.21081425121683e-20 1.88842869360193e-19 33.605117711932 RP11-519G16.3 ENSG00000259354.5
ENSG00000224975.1 -0.977044968124976 0.348895122106404 -9.41878037478876 7.81465113896388e-20 2.0427091008378e-19 33.5251264295361 INE1 ENSG00000224975.1
ENSG00000214783.9 -0.853731345193332 0.963782546838419 -9.39582507550472 9.47035429818475e-20 2.46536271021857e-19 33.3349682729943 POLR2J4 ENSG00000214783.9
ENSG00000237094.11 -1.08957285839734 3.38183214371311 -9.38137665629325 1.06860669795374e-19 2.77899679121792e-19 33.2154607860289 RP4-669L17.10 ENSG00000237094.11
ENSG00000263165.1 -1.07841034958185 3.18527772719203 -9.37554365055984 1.12195736433002e-19 2.91525457210942e-19 33.1672538012361 RP11-810M2.2 ENSG00000263165.1
ENSG00000273015.2 -0.756048764728551 0.652983575347509 -9.36402894911441 1.23513894685521e-19 3.20551967238451e-19 33.0721573749051 RP11-352M15.2 ENSG00000273015.2
ENSG00000254501.1 2.05902921999149 -0.00691134896781372 9.35878951583662 1.33984995500592e-19 3.47136736814119e-19 32.9929932097135 AP003068.9 ENSG00000254501.1
ENSG00000272447.1 -0.783361527007145 0.532293269621708 -9.3486932859798 1.40361114804898e-19 3.63224564266109e-19 32.9456431042476 RP11-182L21.6 ENSG00000272447.1
ENSG00000277496.1 1.02070728691203 0.504188236043812 9.32850027208149 1.66059409690097e-19 4.28563067978757e-19 32.7792985718192 RP11-93B14.9 ENSG00000277496.1
ENSG00000228221.5 -1.89406586961021 -0.174817497178387 -9.30073034536244 2.1436592860231e-19 5.52483906205142e-19 32.5275728170533 LINC00578 ENSG00000228221.5
ENSG00000242539.2 -1.40890719972135 0.764696150486754 -9.28726428325351 2.36512297460087e-19 6.08533495994876e-19 32.429824858217 AC007620.3 ENSG00000242539.2
ENSG00000275202.1 0.819571598959549 0.336265024732843 9.27804501625025 2.52460719495805e-19 6.49129997624896e-19 32.3648638201619 RP11-156K23.3 ENSG00000275202.1
ENSG00000266872.1 -1.33462247554319 1.14168702956479 -9.24956664711302 3.23077199703311e-19 8.26936691522484e-19 32.121286584058 RP11-19P22.8 ENSG00000266872.1
ENSG00000263244.2 -2.1526918573968 -0.296262140374824 -9.25053118406546 3.28197160213373e-19 8.3975975831181e-19 32.1066014884888 RP11-473I1.9 ENSG00000263244.2
ENSG00000270189.1 -1.03503103356733 1.82289855160799 -9.24402730291053 3.34533437055836e-19 8.55541924943298e-19 32.0864172161605 RP11-258C19.7 ENSG00000270189.1
ENSG00000278768.1 -0.905504868998631 1.86015300415069 -9.22308409763352 3.97680512095759e-19 1.01465399097187e-18 31.9153803029621 BACE1-AS ENSG00000278768.1
ENSG00000254835.1 2.93189334990949 -0.361729123476692 9.22536291643826 4.08795406973149e-19 1.04161916375069e-18 31.8898214026018 RNF185-AS1 ENSG00000254835.1
ENSG00000250988.7 -0.87929910625109 1.78395552890363 -9.20671664635227 4.55128015213934e-19 1.15677738621935e-18 31.7819197273643 SNHG21 ENSG00000250988.7
ENSG00000253948.1 -1.10360359533651 1.15440606389816 -9.19412640720409 5.04843327847645e-19 1.28078911796372e-18 31.6793826892285 RP11-410L14.2 ENSG00000253948.1
ENSG00000254837.2 0.770074011477873 1.11443829363428 9.17470360853396 5.9227409355357e-19 1.4971236615012e-18 31.5214119960056 AP001372.2 ENSG00000254837.2
ENSG00000270179.1 -0.855065563564212 0.283585915545269 -9.16737555597953 6.29021439902519e-19 1.58843272069408e-18 31.4618778992 RP11-159N11.4 ENSG00000270179.1
ENSG00000278996.1 0.804001590868804 0.827610571728891 9.16041752442603 6.65999099108789e-19 1.67958608975113e-18 31.4053838420827 CH507-513H4.1 ENSG00000278996.1
ENSG00000280441.2 0.804001590868804 0.827610571728891 9.16041752442603 6.65999099108789e-19 1.67958608975113e-18 31.4053838420827 CH507-528H12.1 ENSG00000280441.2
ENSG00000280018.3 1.178633298224 -0.17060860669092 9.14437651977265 7.59648245588022e-19 1.91322997960133e-18 31.275268844212 CH507-154B10.2 ENSG00000280018.3
ENSG00000263429.3 2.60317613544242 1.88524452366981 9.13850500252487 8.34790042435571e-19 2.09936071502714e-18 31.1837195738419 LINC00675 ENSG00000263429.3
ENSG00000271870.1 -0.976451041875581 2.04987784661641 -9.12759954402146 8.71550751025107e-19 2.18964207952701e-18 31.1393724369037 RP11-97C16.1 ENSG00000271870.1
ENSG00000260923.5 -1.25898813374886 1.17021362032939 -9.12477903665408 8.96957754015245e-19 2.25273140228886e-18 31.1111690020104 AC137934.1 ENSG00000260923.5
ENSG00000225339.3 -1.09535305414036 2.80770516876053 -9.11252915550582 9.85897882122522e-19 2.47203684940484e-18 31.0174640805221 RP11-513I15.6 ENSG00000225339.3
ENSG00000237491.8 -0.987457620132196 0.527037413698967 -9.11222492920197 9.8835291629255e-19 2.47778533082052e-18 31.0150047170874 RP11-206L10.9 ENSG00000237491.8
ENSG00000245937.7 0.835507349422064 3.5591642606643 9.08708614851972 1.21358523085644e-18 3.0324721861941e-18 30.8120025009709 LINC01184 ENSG00000245937.7
ENSG00000263470.1 -0.885950998182628 1.12952177369698 -9.0625619644378 1.48207531774675e-18 3.69248064220588e-18 30.6143818970886 RP11-160O5.1 ENSG00000263470.1
ENSG00000245149.3 -1.01126953606736 0.434339636406378 -9.06145292245911 1.49551717563908e-18 3.72475339010192e-18 30.6054548067828 RNF139-AS1 ENSG00000245149.3
ENSG00000256262.1 1.83669484692287 -0.376526593499587 9.04303166523108 1.76470567227916e-18 4.38660339426733e-18 30.4424089222219 USP30-AS1 ENSG00000256262.1
ENSG00000279535.1 1.48595734806991 0.675691033169465 9.04069930434226 1.80381867594688e-18 4.48236747052771e-18 30.4208485558367 AC113188.2 ENSG00000279535.1
ENSG00000233527.8 -1.06523456249033 0.5156570623438 -9.00495658259394 2.36625381323118e-18 5.86279063193791e-18 30.1518173654288 ZNF529-AS1 ENSG00000233527.8
