logFC AveExpr t P.Value adj.P.Val B Symbol
ENSG00000106628.10 1.63352799776928 5.72685847090156 16.0374348718197 5.13516074306407e-49 3.53825099979415e-48 100.320497002662 POLD2
ENSG00000184508.10 1.59699559830025 3.25922409389657 16.0365741248567 5.18639966520125e-49 3.57194252336998e-48 100.31060430774 HDDC3
ENSG00000160408.14 -1.89016806472963 4.59366521323484 -16.0360028196563 5.22068989087224e-49 3.59393611395559e-48 100.30403833747 ST6GALNAC6
ENSG00000140287.10 -2.6563637850256 -0.24151727754434 -16.0352358396552 5.26708061144594e-49 3.62423611761875e-48 100.295223649569 HDC
ENSG00000130844.16 -2.02293651774004 1.97201322508545 -16.034625918507 5.40047583136649e-49 3.71434890926491e-48 100.270549452409 ZNF331
ENSG00000141404.15 -1.68237986118179 0.736337935571746 -16.0258089917363 5.8719982838915e-49 4.03683343040851e-48 100.186898402954 GNAL
ENSG00000159618.15 2.88084906127693 -0.882782442158286 16.0215614446212 6.16675379817721e-49 4.23755987347717e-48 100.138098246364 ADGRG5
ENSG00000228649.8 -2.42605740253462 -0.560284636231078 -16.0188554821342 6.36218309642685e-49 4.36988307681187e-48 100.107012308602 AC005682.5
ENSG00000120279.6 -1.42290883111258 0.867289296954391 -16.0151200641878 6.64215339845173e-49 4.56012826702886e-48 100.064103784662 MYCT1
ENSG00000170421.11 3.30010158160123 8.81161358306927 16.0325317985036 6.74130627175642e-49 4.62611908122556e-48 100.052294225462 KRT8
ENSG00000115221.10 2.47912012130852 1.38678751172649 16.0195164887623 7.40171919793525e-49 5.07703355955496e-48 99.9584015378656 ITGB6
ENSG00000184216.11 1.60872348090729 5.20353973033898 16.0024845177974 7.68350883165494e-49 5.26795178547848e-48 99.9189921773062 IRAK1
ENSG00000182810.6 1.45007180710137 2.33899119683213 15.9898700706528 8.88553118255834e-49 6.08934313521687e-48 99.7741724793268 DDX28
ENSG00000107551.20 -1.81806509891557 3.43116077834167 -15.9869087844742 9.19388031767184e-49 6.29782865945595e-48 99.7401827344103 RASSF4
ENSG00000197614.10 -2.79891953328869 2.54825883985925 -16.0047687483557 9.78722462334233e-49 6.7012617427777e-48 99.6815589954135 MFAP5
ENSG00000167912.5 -1.91662101031118 0.886780594438862 -15.9800674335826 9.94768323473232e-49 6.80807123130738e-48 99.6616679424356 RP11-25K19.1
ENSG00000267328.1 -5.55838738622293 -0.529936827598742 -16.0031091758018 1.04403440084923e-48 7.14203802015921e-48 99.6178210399161 AC002398.12
ENSG00000152422.15 1.31269592744472 2.01217312965136 15.9617721849787 1.22803590846572e-48 8.39699138666274e-48 99.45177434218 XRCC4
ENSG00000054356.13 -2.56618287443149 -0.297888957590482 -15.9608908803046 1.24055800293927e-48 8.47881377008896e-48 99.4416661544075 PTPRN
ENSG00000174483.19 -1.04973945519768 3.61751477209394 -15.9589501563036 1.26858389416597e-48 8.66647886498067e-48 99.4194077382262 BBS1
ENSG00000120697.8 1.58330542026198 4.79183480628631 15.9535623763454 1.34974357742569e-48 9.21680316635135e-48 99.3576207787855 ALG5
ENSG00000196776.14 1.63634511947261 5.31795961294207 15.953381025085 1.35256370190167e-48 9.23192808613425e-48 99.3555412043348 CD47
ENSG00000269918.1 -2.15711121663885 -0.679123670294368 -15.9483310795568 1.43349898592833e-48 9.77997631052626e-48 99.2976370800764 AF131215.9
ENSG00000140450.8 -1.75178685026953 3.56720199983059 -15.9478502307033 1.44145303468136e-48 9.82984624231747e-48 99.2921239466109 ARRDC4
ENSG00000176092.13 3.41468027519584 0.500702128381878 15.9706162686028 1.45728685283684e-48 9.93338290439054e-48 99.2850057076731 AIM1L
ENSG00000126091.19 -1.74521047571288 2.04714589528364 -15.9458271385455 1.47540357160206e-48 1.00523811901695e-47 99.2689291432757 ST3GAL3
ENSG00000173442.11 -1.99502819575461 5.32075289921876 -15.9419695162522 1.54236668877692e-48 1.05039302845053e-47 99.2247049683603 EHBP1L1
ENSG00000273259.2 -4.29326173936485 2.05255416261478 -15.9688822370819 1.55410734284658e-48 1.05791644422689e-47 99.2215293923121 SERPINA3
ENSG00000111266.8 1.54006946908888 3.29468563598426 15.9394189503787 1.58829763819956e-48 1.08070831716031e-47 99.1954675897955 DUSP16
ENSG00000198805.11 1.89759263108753 5.08597450884651 15.9384943279748 1.60528325832684e-48 1.09177869397129e-47 99.1848690605883 PNP
ENSG00000160124.9 1.55334709388833 4.34615187624125 15.9366561877833 1.63959061351626e-48 1.11461474194253e-47 99.1638000879112 CCDC58
ENSG00000117602.11 1.29555669374308 1.8094417520828 15.9328232737407 1.71349967490231e-48 1.16434020225544e-47 99.1198702087439 RCAN3
ENSG00000099810.18 1.42085040208217 3.24564356643725 15.9276543787544 1.81846031412975e-48 1.23511184737531e-47 99.0606356781022 MTAP
ENSG00000134297.6 1.56245430531742 0.988618563842934 15.9199017606344 1.98803095517111e-48 1.34968456702872e-47 98.9718079622394 PLEKHA8P1
ENSG00000130204.12 1.59955347356358 5.08884568994072 15.9122475016254 2.17091710722091e-48 1.4731913020754e-47 98.8841258171176 TOMM40
ENSG00000244055.1 -2.10913865791856 0.200253644134426 -15.909309955967 2.24548012153519e-48 1.52311246127254e-47 98.8504801411477 AC007566.10
ENSG00000153936.16 1.29559929248737 2.30727512496086 15.907327634892 2.29723528879032e-48 1.55752552579984e-47 98.8277768316728 HS2ST1
ENSG00000233429.9 -1.88208180178932 2.92578145356464 -15.9067359713999 2.31291202708599e-48 1.56745770649475e-47 98.8210008140836 HOTAIRM1
ENSG00000198498.9 1.36485857449054 3.28213714939706 15.9061198633167 2.32934989238339e-48 1.57789665223395e-47 98.8139449627331 TMA16
ENSG00000158163.14 -2.03316977339421 0.18688392426729 -15.9043536731459 2.377120916895e-48 1.6095419257538e-47 98.7937186972302 DZIP1L
ENSG00000140284.10 4.00874918261246 1.4247420977988 15.9298963657686 2.42102146161735e-48 1.63853959170243e-47 98.7798108154361 SLC27A2
ENSG00000167065.13 1.41224890381695 1.94021326551297 15.9001719756166 2.49415802414071e-48 1.68728960790539e-47 98.7458341703779 DUSP18
ENSG00000183570.16 -2.13344714577255 1.22384741100825 -15.9001457503292 2.54352256205933e-48 1.71992183883932e-47 98.726575610326 PCBP3
ENSG00000167325.14 1.4710326785848 4.14189879781521 15.8983141394128 2.54798274609469e-48 1.72217442586063e-47 98.7245619029856 RRM1
ENSG00000102158.19 1.50275233103779 3.98258967371266 15.8967823566144 2.59323159907766e-48 1.75198175570991e-47 98.7070237759603 MAGT1
ENSG00000121380.12 4.17765926496956 1.53378406942962 15.9194948311506 2.73175310037604e-48 1.84474960364039e-47 98.6595214944089 BCL2L14
ENSG00000141258.12 -1.84507061655139 4.13524687346738 -15.8888082285903 2.8420612897196e-48 1.91839137056073e-47 98.6157360998668 SGSM2
ENSG00000087253.11 1.46078829405094 2.35997590764983 15.8809434362068 3.11079582180029e-48 2.09885848127215e-47 98.5257198305745 LPCAT2
ENSG00000070756.13 1.96530910086794 9.38475726936718 15.8801607249844 3.13888969661654e-48 2.11687720255903e-47 98.5167624035312 PABPC1
ENSG00000213281.4 1.55834933268047 3.29063381071153 15.8746263509043 3.34489005756127e-48 2.25480768131229e-47 98.4534320093188 NRAS
ENSG00000261326.2 -1.96036660749005 0.397115888704736 -15.8705284537476 3.50606302740508e-48 2.36241128458766e-47 98.4065456298331 LINC01355
ENSG00000142657.20 1.7380171879543 5.30707464561324 15.8702999505758 3.51527486961268e-48 2.36757254463317e-47 98.4039313516847 PGD
ENSG00000185947.14 1.30829021441376 1.71996764958149 15.8693881609106 3.55227364607768e-48 2.39143576658937e-47 98.393499837601 ZNF267
ENSG00000181104.6 1.58914860512153 2.40332475180305 15.8624924254395 3.84496152514593e-48 2.58733515951042e-47 98.3146163379283 F2R
ENSG00000239213.5 1.31129302070859 0.878546471366507 15.858909328604 4.00642068411429e-48 2.69479486491021e-47 98.2736336108259 NCK1-AS1
ENSG00000242114.5 1.97873131042086 3.48935531622967 15.8594892488381 4.03796891748805e-48 2.71481779798503e-47 98.2660213996556 MTFP1
ENSG00000178343.4 -2.67447438021434 -0.473939348828053 -15.8578218049989 4.0567510917222e-48 2.72624396053842e-47 98.2611955469762 SHISA3
ENSG00000186594.12 -1.90629476526314 3.4172695755264 -15.8504651920013 4.41418231003943e-48 2.96514095727219e-47 98.1770674730253 MIR22HG
ENSG00000145103.12 4.75816194815125 -0.156259710631365 15.8755128992865 4.47984080116695e-48 3.00792127736804e-47 98.1665727411154 ILDR1
ENSG00000258674.5 -1.60809715782164 0.620486636788641 -15.847994939869 4.54111543348409e-48 3.04772177465023e-47 98.1488222593011 CTC-260F20.3
ENSG00000220785.7 -1.779327791637 1.78467833922282 -15.8454379348483 4.67634273585832e-48 3.1370979962849e-47 98.1195871497421 MTMR9LP
ENSG00000006611.15 3.05233723547926 4.50080032914455 15.858072066439 5.32257077477909e-48 3.56904690853868e-47 97.9944600919728 USH1C
ENSG00000114738.10 1.46816190273218 3.92580339165119 15.8336988092836 5.35058389217698e-48 3.58625471331985e-47 97.9853965009364 MAPKAPK3
ENSG00000105676.13 1.42186973719028 3.59265144769105 15.8298010355231 5.59524625510883e-48 3.74859383494445e-47 97.9408505473299 ARMC6
ENSG00000280332.1 -1.66752564808285 -0.338008108310645 -15.8200904439243 6.2544138162118e-48 4.18837062187493e-47 97.8298935652248 CTD-2013N17.6
ENSG00000226525.5 1.47592646828137 0.603064752208444 15.8171012220855 6.47251398901766e-48 4.33252307601862e-47 97.7957436327498 RPS7P10
ENSG00000057294.13 2.75528974239713 3.48073674764031 15.8373841723928 6.6066797953106e-48 4.41912228522354e-47 97.778847372218 PKP2
ENSG00000008283.15 1.72230057430963 4.3192634001277 15.8152986815691 6.60768137174363e-48 4.41912228522354e-47 97.7751521524577 CYB561
ENSG00000225067.4 2.20077322388982 0.0469097523883975 15.8151812218233 6.6165864393492e-48 4.42313874374549e-47 97.7738103768307 RPL23AP2
ENSG00000124731.12 2.82156069280347 -0.17221932586895 15.8188999203041 6.62253342520507e-48 4.42517509424018e-47 97.7735257572554 TREM1
ENSG00000078319.8 1.26523403088534 1.63624419004401 15.8123253987786 6.83682001605441e-48 4.56636117972461e-47 97.7411888693998 PMS2P1
ENSG00000091317.7 1.49102771617325 4.34935976097095 15.810851069642 6.95336322158146e-48 4.64216875033808e-47 97.7243489193559 CMTM6
ENSG00000143870.12 1.70740384342889 6.56893570672944 15.8076152527909 7.21614390776374e-48 4.81549760773997e-47 97.6873915054982 PDIA6
ENSG00000237330.2 4.29468061885503 -2.10899962497671 15.8046795341407 7.46311441476711e-48 4.97812900731405e-47 97.6538645252447 RNF223
ENSG00000128739.20 -1.65622963888743 4.7069413286708 -15.8044108936667 7.48613088201933e-48 4.99129923973798e-47 97.6507966909079 SNRPN
ENSG00000187068.2 -1.85265751832571 1.21702746084388 -15.8023029255246 7.66921163782549e-48 5.11113252665041e-47 97.6267248114826 C3orf70
ENSG00000235280.2 3.42444641430983 0.363716856981487 15.8236628424282 7.78825284976831e-48 5.18820075210548e-47 97.6150291451661 MCF2L-AS1
ENSG00000154864.11 -2.27431330339589 -0.169400222126703 -15.7945037695653 8.38627334299531e-48 5.58413792437335e-47 97.5376749866069 PIEZO2
ENSG00000264299.1 -3.22901698144507 -0.159293081023159 -15.8024273226826 8.98669139622888e-48 5.98132535992459e-47 97.471031487938 RP11-680F20.12
ENSG00000105647.14 1.50240817025027 4.13117187722144 15.7856916098658 9.27724830568629e-48 6.17202018766875e-47 97.4370823286399 PIK3R2
ENSG00000103089.8 2.98965720715689 2.39414998245086 15.8075238341597 9.54186970423713e-48 6.34530175841924e-47 97.4129723224053 FA2H
ENSG00000175395.15 -1.67578442981948 1.30403374612898 -15.7797593572483 9.92961964682454e-48 6.60027658877161e-47 97.3693784870565 ZNF25
ENSG00000073792.15 1.81187959062887 3.04802830204585 15.7771796111999 1.02274070258082e-47 6.79525671510035e-47 97.339939797344 IGF2BP2
ENSG00000093100.13 -1.70499648026321 3.0038485273487 -15.7721752393443 1.08307149673353e-47 7.19297156407055e-47 97.2828386825609 XXbac-B461K10.4
ENSG00000105983.19 1.36821230079313 3.40439127649879 15.7709411483426 1.09848700527081e-47 7.29217548538131e-47 97.2687586413882 LMBR1
ENSG00000196872.10 1.78088885847175 1.31004703160798 15.767897772935 1.13744488764069e-47 7.54750837797247e-47 97.2340381383873 KIAA1211L
ENSG00000173598.13 1.6338458155759 5.10429010001496 15.7673639478586 1.14441903218325e-47 7.59048362432849e-47 97.2279482758923 NUDT4
ENSG00000165424.6 -2.25948847955847 3.12752406376317 -15.7772949185624 1.1723287910538e-47 7.7722189080946e-47 97.2058850245974 ZCCHC24
ENSG00000244560.6 -2.17341975687318 1.76901994344165 -15.769767136263 1.20427096352715e-47 7.9792152117759e-47 97.1782681275091 RP4-800G7.2
ENSG00000168062.9 1.73243875344731 2.79093150040313 15.7628880954077 1.20459735383283e-47 7.9792152117759e-47 97.176891486524 BATF2
ENSG00000120658.12 -2.4108043521737 -0.0966296168507379 -15.7599827255546 1.24533959873386e-47 8.24551023380428e-47 97.1437529138126 ENOX1
ENSG00000076770.14 1.93584143925631 0.708680687352332 15.7594781613938 1.25255394771231e-47 8.28967916370988e-47 97.1379981460145 MBNL3
ENSG00000091073.19 1.60707471532449 4.35904963045765 15.7567938606568 1.29164129172533e-47 8.54466084356889e-47 97.1073839428088 DTX2
ENSG00000149084.11 1.61237686784581 5.04220893675502 15.7564476808997 1.2967699617852e-47 8.57487029346913e-47 97.1034359639942 HSD17B12
ENSG00000171490.12 1.62631245633829 6.06530759427113 15.7556748518844 1.30829287776505e-47 8.64731709285347e-47 97.0946224382538 RSL1D1
ENSG00000095739.10 1.89877160262959 1.6219187354083 15.7551900374282 1.3155735613941e-47 8.69167374580638e-47 97.0890935975245 BAMBI
ENSG00000228589.3 1.52235415882293 3.88469682667881 15.7500654887497 1.39504697439201e-47 9.21274527893942e-47 97.0306577152722 SPCS2P4
ENSG00000006756.15 1.36633473706045 3.62969562101371 15.7491322783527 1.41002673976722e-47 9.30764081140156e-47 97.0200171122826 ARSD
ENSG00000224397.5 1.92870915660712 0.441264731068006 15.7471718284553 1.44202025455832e-47 9.51471409311726e-47 96.9976646903167 LINC01272
ENSG00000171552.12 1.60652202792845 5.41762315736282 15.7445649831493 1.48568699206955e-47 9.79859708777386e-47 96.9679442016031 BCL2L1
ENSG00000146966.12 -1.59340496478384 1.66964757843437 -15.7425558553309 1.52023944002669e-47 1.00221489445148e-46 96.9450397557752 DENND2A
ENSG00000198846.5 -1.98044853605998 1.48838999002457 -15.7414435652111 1.53971185520375e-47 1.01461357888265e-46 96.9323599954028 TOX
ENSG00000134317.17 1.6145173929075 -0.13000099530441 15.7411742581765 1.54446379752532e-47 1.01730549357723e-46 96.9292900394799 GRHL1
ENSG00000137720.7 1.51567433824981 4.25994839077114 15.738519448823 1.59209820527442e-47 1.04822866298926e-46 96.899027892533 C11orf1
ENSG00000117016.9 -1.68384695365736 0.443124267952425 -15.7332092623295 1.69181929667706e-47 1.11340394179502e-46 96.8385039804086 RIMS3
ENSG00000241170.2 -2.13278568796751 0.417400038656426 -15.7301156197439 1.75276300075221e-47 1.1530142120084e-46 96.8032477859161 RP11-147I3.1
ENSG00000211892.3 4.44916468397119 3.10985693245949 15.7557210309795 1.77353619421241e-47 1.16617649322027e-46 96.7958162217536 IGHG4
ENSG00000171492.14 1.51649197191503 2.96482805681119 15.7286026020509 1.78336150223559e-47 1.17213182751417e-46 96.7860060565459 LRRC8D
ENSG00000258424.1 -3.33473489517329 -0.522966032798778 -15.737552481899 1.79265901316255e-47 1.17773528190331e-46 96.7823479283427 RP11-471B22.2
ENSG00000151503.12 1.38066129187411 2.76724621095183 15.7268501386851 1.81946903508241e-47 1.19483427163936e-46 96.7660366310538 NCAPD3
ENSG00000270580.5 -1.99025082227419 3.18290899990417 -15.7262122073021 1.89611794236713e-47 1.24463335674744e-46 96.7254087951291 PKD1P6
ENSG00000169583.12 1.87487639739824 0.718107800425434 15.7230263661663 1.90080514775896e-47 1.24717344211023e-46 96.7224679742913 CLIC3
ENSG00000115107.19 1.87569920765326 2.51181015961808 15.7182446250233 2.0076405404134e-47 1.31670492020664e-46 96.6679907575626 STEAP3
ENSG00000213658.10 -1.85820080353223 2.99192003835911 -15.7180196412868 2.01281218341409e-47 1.31952943094035e-46 96.6654277554591 LAT
ENSG00000268069.2 -1.69809608506332 0.355920849782037 -15.7166084948412 2.04555429183108e-47 1.34041798633519e-46 96.6493524295812 RP5-1057I20.4
ENSG00000234449.2 2.61308117216471 -0.11992040466708 15.7164396084456 2.04950830543905e-47 1.34243234003747e-46 96.647428573524 RP11-706O15.3
ENSG00000196449.3 1.38774937133461 3.0754862323956 15.716330237509 2.05207299370735e-47 1.34353534416333e-46 96.6461826880709 YRDC
ENSG00000111412.5 1.55702766822185 3.22134316334501 15.7108920771095 2.18371481172944e-47 1.42911065864147e-46 96.5842394642575 C12orf49
ENSG00000278948.1 -1.8696978279849 1.82429398697665 -15.7106444962424 2.18990452626024e-47 1.43254689314322e-46 96.5814196298287 RP5-1039K5.12
ENSG00000167112.9 1.45214524872858 3.71850526128227 15.7055970688566 2.31998004095939e-47 1.51698652056732e-46 96.5239360574342 TRUB2
ENSG00000237380.6 -2.11449055005479 -0.366836545152684 -15.7049207301832 2.33798548695064e-47 1.52810491017275e-46 96.5162340779256 HOXD-AS2
ENSG00000113389.15 -2.80260390803657 -0.760081449939155 -15.700842863487 2.44953864879856e-47 1.60033028211657e-46 96.4697994861395 NPR3
ENSG00000159423.16 1.56232975473905 2.58117321332643 15.6970896037319 2.55689787292001e-47 1.66975501076176e-46 96.427065976528 ALDH4A1
ENSG00000100448.3 -3.5585945242225 -0.270645410300657 -15.7130724382724 2.61418236486394e-47 1.70643354625586e-46 96.4079000977895 CTSG
ENSG00000112186.11 -2.35726240592843 1.7415337283631 -15.7048980150673 2.71132690815032e-47 1.76908862206301e-46 96.3707439848387 CAP2
ENSG00000177426.20 1.59210268216502 5.45748289125613 15.6918093100626 2.71592939439494e-47 1.77133402785356e-46 96.3669538857126 TGIF1
ENSG00000105793.15 1.32984470836676 2.9638956595585 15.6872884481444 2.85990464313009e-47 1.86443783465596e-46 96.3154945716104 GTPBP10
ENSG00000253710.2 1.30025560104792 1.65341897566515 15.6870718433457 2.86699081008347e-47 1.86825906910821e-46 96.3130292060816 ALG11
ENSG00000246695.7 -2.08155288950302 -0.298042465827247 -15.6849527001711 2.93724857946662e-47 1.9132248966594e-46 96.2889102230454 RASSF8-AS1
ENSG00000010438.16 2.9862390594197 5.11357550122581 15.7022724964348 3.10307150659099e-47 2.02037370179452e-46 96.2377913244829 PRSS3
ENSG00000122034.12 1.75533281029042 6.08781816605232 15.6715041467781 3.42493832932939e-47 2.22898610127645e-46 96.1358800107432 GTF3A
ENSG00000175536.6 1.43736248628959 0.269026138788534 15.6667907704107 3.61432856204857e-47 2.35124017970367e-46 96.0822608111077 LIPT2
ENSG00000011260.13 1.41047549407278 3.93971616805945 15.6651211930713 3.68389085609066e-47 2.39547122803338e-46 96.0632695043921 UTP18
ENSG00000158483.15 1.24945907517292 1.64546377352799 15.6643424472295 3.71679216744159e-47 2.41583572706951e-46 96.0544116459462 FAM86C1
